2021-08-17 17:53:26.775Z,-58.0256,-25.4158,32.62,6.1,mww,,21,7.229,0.77,us,us6000f7ks,2021-10-29 14:46:25.040Z,"Sou h Sandwich Islands region",ear hquake,8.4,2.6,0.048,41,reviewed,us,us
2021-08-16 11:10:36.583Z,-58.3686,-23.3552,16.7,6.9,mww,,48,8.363,0.72,us,us6000f6w ,2022-01-05 18:20:55.314Z,"Sou h Sandwich Islands region",ear hquake,8.9,3.5,0.036,73,reviewed,us,us
2021-08-14 12:29:08.454Z,18.4335,-73.4822,10,7.2,mww,,23,1.178,0.75,us,us6000f65h,2022-08-16 21:14:44.534Z,"Nippes, Hai i",ear hquake,3.1,1.8,0.031,97,reviewed,us,us
2021-08-14 11:57:43.447Z,55.1767,-157.6441,20.74,6.9,mww,,36,1.173,0.57,us,us6000f652,2021-12-21 07:40:58.027Z,"125 km SE of Perryville, Alaska",ear hquake,4.8,2.1,0.024,162,reviewed,us,us
2021-08-13 10:34:28.283Z,-60.5354,-27.2495,10,6.1,mww,,45,8.003,0.4,us,us6000f5h2,2021-10-29 14:46:06.040Z,"Sou h Sandwich Islands region",ear hquake,8.9,1.9,0.061,26,reviewed,us,us
2021-08-12 19:43:45.969Z,-59.8436,-26.4514,35,6,mb,,37,15.159,1.03,us,us6000f4pg,2021-10-23 15:46:22.040Z,"Sou h Sandwich Islands region",ear hquake,9.3,1.9,0.051,147,reviewed,us,us
2021-08-12 18:41:22.560Z,-60.3568,-26.7611,35,6.1,mb,,69,8.041,1.17,us,us6000f8yj,2021-10-23 15:47:00.040Z,"Sou h Sandwich Islands region",ear hquake,9.8,1.9,0.07,76,reviewed,us,us
2021-08-12 18:36:59.727Z,-59.9811,-26.4306,35,6.7,mb,,76,7.903,1.23,us,us6000f8yd,2021-10-23 15:46:59.040Z,"Sou h Sandwich Islands region",ear hquake,5.9,1.9,0.105,38,reviewed,us,us
2021-08-12 18:35:17.231Z,-58.3753,-25.2637,22.79,8.1,mww,,78,7.463,0.76,us,us6000f53e,2022-05-19 16:05:32.997Z,"Sou h Sandwich Islands region",ear hquake,8,3.6,0.065,23,reviewed,us,us
2021-08-12 18:32:52.464Z,-57.5674,-25.0316,47.23,7.5,mww,,38,7.227,1.16,us,us6000f4ly,2021-10-23 15:46:19.040Z,"Sou h Sandwich Islands region",ear hquake,9.7,4.5,0.063,24,reviewed,us,us
2021-08-11 17:46:13.143Z,6.4748,126.7151,55.14,7.1,mww,,25,1.273,1.27,us,us6000f48v,2021-12-04 06:24:52.059Z,"60 km ENE of Pondagui an, Philippines",ear hquake,6.5,3.7,0.037,71,reviewed,us,us
2021-08-03 03:42:38.345Z,8.8809,94.0192,10,6.1,mww,,50,4.648,0.95,us,us6000f1r4,2021-12-05 13:09:07.946Z,"Nicobar Islands, India region",ear hquake,7.7,1.8,0.069,20,reviewed,us,us
2021-08-02 05:01:19.974Z,-4.499,133.958,10,6,mww,,33,2.317,0.41,us,us6000f1ea,2021-10-14 01:05:23.040Z,"182 km NE of  ual, Indonesia",ear hquake,6.3,1.8,0.093,11,reviewed,us,us
2021-07-30 17:10:19.554Z,-4.9149,-80.6156,34,6.2,mww,,18,3.121,0.81,us,us6000f0qr,2021-12-04 14:23:55.995Z,"7 km E of Sullana, Peru",ear hquake,3.5,1.7,0.041,58,reviewed,us,us
2021-07-29 06:15:49.188Z,55.3635,-157.8876,35,8.2,mww,,,,0.95,ak,ak0219neiszm,2022-07-29 06:25:52.812Z,"99 km SE of Perryville, Alaska",ear hquake,,0,,,reviewed,ak,ak
